Region,Crime,Year,Quarter,Number,Population,Rate,Date,COVID
Belconnen,Property Damage,2018,Q2,272,99762,2.7264890439245404,2018-04-01,Pre
Belconnen,Property Damage,2018,Q3,272,99762,2.7264890439245404,2018-07-01,Pre
Belconnen,Property Damage,2018,Q4,288,99762,2.88687075239069,2018-10-01,Pre
Belconnen,Property Damage,2019,Q1,295,100966,2.9217756472475886,2019-01-01,Pre
Belconnen,Property Damage,2019,Q2,410,100966,4.06077293346275,2019-04-01,Pre
Belconnen,Property Damage,2019,Q3,232,100966,2.297803220886239,2019-07-01,Pre
Belconnen,Property Damage,2019,Q4,243,100966,2.406750787393776,2019-10-01,Pre
Belconnen,Property Damage,2020,Q1,194,101562,1.9101632500344619,2020-01-01,Pre
Belconnen,Property Damage,2020,Q2,197,101562,1.9397018569937576,2020-04-01,During
Belconnen,Property Damage,2020,Q3,181,101562,1.7821626198775133,2020-07-01,During
Belconnen,Property Damage,2020,Q4,245,101562,2.4123195683424905,2020-10-01,During
Belconnen,Property Damage,2021,Q1,231,102131,2.2618010202582957,2021-01-01,During
Belconnen,Property Damage,2021,Q2,238,102131,2.330340445114608,2021-04-01,During
Belconnen,Property Damage,2021,Q3,156,102131,1.5274500396549529,2021-07-01,During
Belconnen,Property Damage,2021,Q4,209,102131,2.046391399281315,2021-10-01,Post
Belconnen,Property Damage,2022,Q1,162,102929,1.5739004556538974,2022-01-01,Post
Belconnen,Property Damage,2022,Q2,217,102929,2.108249375783307,2022-04-01,Post
Belconnen,Property Damage,2022,Q3,173,102929,1.6807702396797792,2022-07-01,Post
Belconnen,Property Damage,2022,Q4,204,102929,1.9819487219345373,2022-10-01,Post
Belconnen,Property Damage,2023,Q1,185,104235,1.774835707775699,2023-01-01,Post
Belconnen,Property Damage,2023,Q2,221,104235,2.1202091428023215,2023-04-01,Post
Belconnen,Property Damage,2023,Q3,199,104235,1.9091475991749411,2023-07-01,Post
Belconnen,Property Damage,2023,Q4,216,104235,2.072240610159735,2023-10-01,Post
Belconnen,Property Damage,2024,Q1,192,104459,1.8380417197177839,2024-01-01,Post
Belconnen,Property Damage,2024,Q2,165,104459,1.5795671028824705,2024-04-01,Post
Belconnen,Property Damage,2024,Q3,149,104459,1.4263969595726553,2024-07-01,Post
Belconnen,Property Damage,2024,Q4,170,104459,1.6274327726667879,2024-10-01,Post
Belconnen,Property Damage,2025,Q1,193,104929,1.83933898159708,2025-01-01,Post
Belconnen,Property Damage,2025,Q2,161,104929,1.5343708602960096,2025-04-01,Post
Belconnen,Robbery,2014,Q1,7,97058,0.07212182406396175,2014-01-01,Pre
Belconnen,Robbery,2014,Q2,6,97058,0.06181870634053864,2014-04-01,Pre
Belconnen,Robbery,2014,Q3,8,97058,0.08242494178738485,2014-07-01,Pre
Belconnen,Robbery,2014,Q4,10,97058,0.10303117723423107,2014-10-01,Pre
Belconnen,Robbery,2015,Q1,9,96906,0.09287350628444059,2015-01-01,Pre
Belconnen,Robbery,2015,Q2,8,96906,0.08255422780839163,2015-04-01,Pre
Belconnen,Robbery,2015,Q3,9,96906,0.09287350628444059,2015-07-01,Pre
Belconnen,Robbery,2015,Q4,11,96906,0.1135120632365385,2015-10-01,Pre
Belconnen,Robbery,2016,Q1,6,97106,0.06178814903301547,2016-01-01,Pre
Belconnen,Robbery,2016,Q2,9,97106,0.09268222354952321,2016-04-01,Pre
Belconnen,Robbery,2016,Q3,12,97106,0.12357629806603095,2016-07-01,Pre
Belconnen,Robbery,2016,Q4,15,97106,0.15447037258253868,2016-10-01,Pre
Belconnen,Robbery,2017,Q1,16,98630,0.16222244753117712,2017-01-01,Pre
Belconnen,Robbery,2017,Q2,16,98630,0.16222244753117712,2017-04-01,Pre
Belconnen,Robbery,2017,Q3,12,98630,0.12166683564838285,2017-07-01,Pre
Belconnen,Robbery,2017,Q4,13,98630,0.13180573861908143,2017-10-01,Pre
Belconnen,Robbery,2018,Q1,13,99762,0.13031013812874642,2018-01-01,Pre
Belconnen,Robbery,2018,Q2,8,99762,0.08019085423307472,2018-04-01,Pre
Belconnen,Robbery,2018,Q3,8,99762,0.08019085423307472,2018-07-01,Pre
Belconnen,Robbery,2018,Q4,20,99762,0.2004771355826868,2018-10-01,Pre
Belconnen,Robbery,2019,Q1,10,100966,0.09904324227957927,2019-01-01,Pre
Belconnen,Robbery,2019,Q2,10,100966,0.09904324227957927,2019-04-01,Pre
Belconnen,Robbery,2019,Q3,16,100966,0.15846918764732684,2019-07-01,Pre
Belconnen,Robbery,2019,Q4,12,100966,0.11885189073549512,2019-10-01,Pre
Belconnen,Robbery,2020,Q1,18,101562,0.1772316417557748,2020-01-01,Pre
Belconnen,Robbery,2020,Q2,9,101562,0.0886158208778874,2020-04-01,During
Belconnen,Robbery,2020,Q3,6,101562,0.0590772139185916,2020-07-01,During
Belconnen,Robbery,2020,Q4,10,101562,0.09846202319765267,2020-10-01,During
Belconnen,Robbery,2021,Q1,10,102131,0.0979134640804457,2021-01-01,During
Belconnen,Robbery,2021,Q2,16,102131,0.15666154252871312,2021-04-01,During
Belconnen,Robbery,2021,Q3,9,102131,0.08812211767240113,2021-07-01,During
Belconnen,Robbery,2021,Q4,7,102131,0.068539424856312,2021-10-01,Post
Belconnen,Robbery,2022,Q1,5,102929,0.048577174557219056,2022-01-01,Post
Belconnen,Robbery,2022,Q2,10,102929,0.09715434911443811,2022-04-01,Post
Belconnen,Robbery,2022,Q3,22,102929,0.21373956805176383,2022-07-01,Post
Belconnen,Robbery,2022,Q4,10,102929,0.09715434911443811,2022-10-01,Post
Belconnen,Robbery,2023,Q1,14,104235,0.1343118913992421,2023-01-01,Post
Belconnen,Robbery,2023,Q2,9,104235,0.08634335875665564,2023-04-01,Post
Belconnen,Robbery,2023,Q3,11,104235,0.10553077181369022,2023-07-01,Post
Belconnen,Robbery,2023,Q4,16,104235,0.1534993044562767,2023-10-01,Post
Belconnen,Robbery,2024,Q1,7,104459,0.06701193769804421,2024-01-01,Post
Belconnen,Robbery,2024,Q2,4,104459,0.03829253582745383,2024-04-01,Post
Belconnen,Robbery,2024,Q3,7,104459,0.06701193769804421,2024-07-01,Post
Belconnen,Robbery,2024,Q4,10,104459,0.09573133956863458,2024-10-01,Post
Belconnen,Robbery,2025,Q1,6,104929,0.05718152274395067,2025-01-01,Post
Belconnen,Robbery,2025,Q2,4,104929,0.03812101516263378,2025-04-01,Post
Belconnen,Sexual Assault,2014,Q1,22,97058,0.22666858991530836,2014-01-01,Pre
Belconnen,Sexual Assault,2014,Q2,32,97058,0.3296997671495394,2014-04-01,Pre
Belconnen,Sexual Assault,2014,Q3,23,97058,0.23697170763873146,2014-07-01,Pre
Belconnen,Sexual Assault,2014,Q4,24,97058,0.24727482536215456,2014-10-01,Pre
Belconnen,Sexual Assault,2015,Q1,17,96906,0.17542773409283222,2015-01-01,Pre
Belconnen,Sexual Assault,2015,Q2,37,96906,0.3818133036138113,2015-04-01,Pre
Belconnen,Sexual Assault,2015,Q3,19,96906,0.19606629104493012,2015-07-01,Pre
Belconnen,Sexual Assault,2015,Q4,30,96906,0.3095783542814686,2015-10-01,Pre
Belconnen,Sexual Assault,2016,Q1,37,97106,0.38102691903692876,2016-01-01,Pre
Belconnen,Sexual Assault,2016,Q2,18,97106,0.18536444709904643,2016-04-01,Pre
Belconnen,Sexual Assault,2016,Q3,39,97106,0.40162296871460057,2016-07-01,Pre
Belconnen,Sexual Assault,2016,Q4,35,97106,0.3604308693592569,2016-10-01,Pre
Belconnen,Sexual Assault,2017,Q1,32,98630,0.32444489506235424,2017-01-01,Pre
Belconnen,Sexual Assault,2017,Q2,48,98630,0.4866673425935314,2017-04-01,Pre
Belconnen,Sexual Assault,2017,Q3,26,98630,0.26361147723816286,2017-07-01,Pre
Belconnen,Sexual Assault,2017,Q4,36,98630,0.3650005069451486,2017-10-01,Pre
Belconnen,Sexual Assault,2018,Q1,49,99762,0.49116898217758265,2018-01-01,Pre
Belconnen,Sexual Assault,2018,Q2,30,99762,0.3007157033740302,2018-04-01,Pre
Belconnen,Sexual Assault,2018,Q3,41,99762,0.41097812794450794,2018-07-01,Pre
Belconnen,Sexual Assault,2018,Q4,31,99762,0.3107395601531645,2018-10-01,Pre
Belconnen,Sexual Assault,2019,Q1,43,100966,0.42588594180219086,2019-01-01,Pre
Belconnen,Sexual Assault,2019,Q2,21,100966,0.20799080878711645,2019-04-01,Pre
Belconnen,Sexual Assault,2019,Q3,42,100966,0.4159816175742329,2019-07-01,Pre
Belconnen,Sexual Assault,2019,Q4,18,100966,0.1782778361032427,2019-10-01,Pre
Belconnen,Sexual Assault,2020,Q1,28,101562,0.27569366495342745,2020-01-01,Pre
Belconnen,Sexual Assault,2020,Q2,23,101562,0.22646265335460114,2020-04-01,During
Belconnen,Sexual Assault,2020,Q3,39,101562,0.38400189047084543,2020-07-01,During
Belconnen,Sexual Assault,2020,Q4,17,101562,0.16738543943600953,2020-10-01,During
Belconnen,Sexual Assault,2021,Q1,39,102131,0.3818625099137382,2021-01-01,During
Belconnen,Sexual Assault,2021,Q2,37,102131,0.3622798170976491,2021-04-01,During
Belconnen,Sexual Assault,2021,Q3,30,102131,0.2937403922413371,2021-07-01,During
Belconnen,Sexual Assault,2021,Q4,26,102131,0.2545750066091588,2021-10-01,Post
Belconnen,Sexual Assault,2022,Q1,39,102929,0.3789019615463086,2022-01-01,Post
Belconnen,Sexual Assault,2022,Q2,29,102929,0.2817476124318705,2022-04-01,Post
Belconnen,Sexual Assault,2022,Q3,42,102929,0.40804826628064006,2022-07-01,Post
Belconnen,Sexual Assault,2022,Q4,47,102929,0.4566254408378591,2022-10-01,Post
Belconnen,Sexual Assault,2023,Q1,47,104235,0.45090420684031274,2023-01-01,Post
Belconnen,Sexual Assault,2023,Q2,47,104235,0.45090420684031274,2023-04-01,Post
Belconnen,Sexual Assault,2023,Q3,36,104235,0.34537343502662254,2023-07-01,Post
Belconnen,Sexual Assault,2023,Q4,34,104235,0.32618602196958796,2023-10-01,Post
Belconnen,Sexual Assault,2024,Q1,59,104459,0.564814903454944,2024-01-01,Post
Belconnen,Sexual Assault,2024,Q2,47,104459,0.44993729597258253,2024-04-01,Post
Belconnen,Sexual Assault,2024,Q3,38,104459,0.3637790903608114,2024-07-01,Post
Belconnen,Sexual Assault,2024,Q4,50,104459,0.4786566978431729,2024-10-01,Post
Belconnen,Sexual Assault,2025,Q1,23,104929,0.21919583718514424,2025-01-01,Post
Belconnen,Sexual Assault,2025,Q2,34,104929,0.32402862888238715,2025-04-01,Post
Belconnen,TINs,2014,Q1,847,97058,8.726740711739371,2014-01-01,Pre
Belconnen,TINs,2014,Q2,931,97058,9.592202600506912,2014-04-01,Pre
Belconnen,TINs,2014,Q3,1100,97058,11.333429495765419,2014-07-01,Pre
Belconnen,TINs,2014,Q4,813,97058,8.376434709142986,2014-10-01,Pre
Belconnen,TINs,2015,Q1,645,96906,6.655934617051575,2015-01-01,Pre
Belconnen,TINs,2015,Q2,466,96906,4.808783769838812,2015-04-01,Pre
Belconnen,TINs,2015,Q3,876,96906,9.039687945018883,2015-07-01,Pre
Belconnen,TINs,2015,Q4,572,96906,5.9026272883000015,2015-10-01,Pre
Belconnen,TINs,2016,Q1,679,97106,6.992358865569584,2016-01-01,Pre
Belconnen,TINs,2016,Q2,704,97106,7.249809486540482,2016-04-01,Pre
Belconnen,TINs,2016,Q3,1132,97106,11.657364117562253,2016-07-01,Pre
Belconnen,TINs,2016,Q4,893,97106,9.196136181080469,2016-10-01,Pre
Belconnen,TINs,2017,Q1,775,98630,7.857649802291393,2017-01-01,Pre
Belconnen,TINs,2017,Q2,1020,98630,10.341681030112543,2017-04-01,Pre
Belconnen,TINs,2017,Q3,965,98630,9.784041366724122,2017-07-01,Pre
Belconnen,TINs,2017,Q4,794,98630,8.050288958734665,2017-10-01,Pre
Belconnen,TINs,2018,Q1,972,99762,9.743188789318578,2018-01-01,Pre
Belconnen,TINs,2018,Q2,684,99762,6.856318036927888,2018-04-01,Pre
Belconnen,TINs,2018,Q3,1048,99762,10.505001904532788,2018-07-01,Pre
Belconnen,TINs,2018,Q4,897,99762,8.991399530883502,2018-10-01,Pre
Belconnen,TINs,2019,Q1,657,100966,6.507141017768358,2019-01-01,Pre
Belconnen,TINs,2019,Q2,738,100966,7.30939128023295,2019-04-01,Pre
Belconnen,TINs,2019,Q3,773,100966,7.656042628211478,2019-07-01,Pre
Belconnen,TINs,2019,Q4,789,100966,7.814511815858804,2019-10-01,Pre
Belconnen,TINs,2020,Q1,1070,101562,10.535436482148835,2020-01-01,Pre
Belconnen,TINs,2020,Q2,1000,101562,9.846202319765267,2020-04-01,During
Belconnen,TINs,2020,Q3,967,101562,9.521277643213013,2020-07-01,During
Belconnen,TINs,2020,Q4,1189,101562,11.707134558200902,2020-10-01,During
Belconnen,TINs,2021,Q1,626,102131,6.129382851435901,2021-01-01,During
Belconnen,TINs,2021,Q2,844,102131,8.263896368389616,2021-04-01,During
Belconnen,TINs,2021,Q3,362,102131,3.5444673997121345,2021-07-01,During
Belconnen,TINs,2021,Q4,475,102131,4.650889543821171,2021-10-01,Post
Belconnen,TINs,2022,Q1,276,102929,2.6814600355584917,2022-01-01,Post
Belconnen,TINs,2022,Q2,332,102929,3.225524390599345,2022-04-01,Post
Belconnen,TINs,2022,Q3,379,102929,3.6821498314372043,2022-07-01,Post
Belconnen,TINs,2022,Q4,451,102929,4.381661145061159,2022-10-01,Post
Belconnen,TINs,2023,Q1,382,104235,3.6647958938936056,2023-01-01,Post
Belconnen,TINs,2023,Q2,455,104235,4.365136470475369,2023-04-01,Post
Belconnen,TINs,2023,Q3,243,104235,2.331270686429702,2023-07-01,Post
Belconnen,TINs,2023,Q4,202,104235,1.9379287187604932,2023-10-01,Post
Belconnen,TINs,2024,Q1,140,104459,1.3402387539608842,2024-01-01,Post
Belconnen,TINs,2024,Q2,233,104459,2.2305402119491857,2024-04-01,Post
Belconnen,TINs,2024,Q3,266,104459,2.54645363252568,2024-07-01,Post
Belconnen,TINs,2024,Q4,313,104459,2.9963909284982626,2024-10-01,Post
Belconnen,TINs,2025,Q1,511,104929,4.869959687026466,2025-01-01,Post
Belconnen,TINs,2025,Q2,506,104929,4.822308418073173,2025-04-01,Post
Belconnen,Theft,2014,Q1,587,97058,6.047930103649364,2014-01-01,Pre
Belconnen,Theft,2014,Q2,514,97058,5.295802509839477,2014-04-01,Pre
Belconnen,Theft,2014,Q3,436,97058,4.492159327412475,2014-07-01,Pre
Belconnen,Theft,2014,Q4,537,97058,5.532774217478209,2014-10-01,Pre
Belconnen,Theft,2015,Q1,602,96906,6.212205642581471,2015-01-01,Pre
Belconnen,Theft,2015,Q2,681,96906,7.027428642189338,2015-04-01,Pre
Belconnen,Theft,2015,Q3,547,96906,5.644645326398778,2015-07-01,Pre
Belconnen,Theft,2015,Q4,734,96906,7.574350401419932,2015-10-01,Pre
Belconnen,Theft,2016,Q1,448,97106,4.613515127798489,2016-01-01,Pre
Belconnen,Theft,2016,Q2,622,97106,6.405371449755937,2016-04-01,Pre
Belconnen,Theft,2016,Q3,502,97106,5.169608469095627,2016-07-01,Pre
Belconnen,Theft,2016,Q4,475,97106,4.891561798447058,2016-10-01,Pre
Belconnen,Theft,2017,Q1,650,98630,6.590286930954071,2017-01-01,Pre
Belconnen,Theft,2017,Q2,523,98630,5.302646253675353,2017-04-01,Pre
Belconnen,Theft,2017,Q3,522,98630,5.292507350704654,2017-07-01,Pre
Belconnen,Theft,2017,Q4,589,98630,5.971813849741459,2017-10-01,Pre
Belconnen,Theft,2018,Q1,449,99762,4.5007116938313185,2018-01-01,Pre
Belconnen,Theft,2018,Q2,466,99762,4.671117259076603,2018-04-01,Pre
Belconnen,Theft,2018,Q3,455,99762,4.560854834506125,2018-07-01,Pre
Belconnen,Theft,2018,Q4,611,99762,6.124576492051082,2018-10-01,Pre
Belconnen,Theft,2019,Q1,575,100966,5.694986431075808,2019-01-01,Pre
Belconnen,Theft,2019,Q2,555,100966,5.49689994651665,2019-04-01,Pre
Belconnen,Theft,2019,Q3,501,100966,4.9620664382069215,2019-07-01,Pre
Belconnen,Theft,2019,Q4,559,100966,5.536517243428481,2019-10-01,Pre
Belconnen,Theft,2020,Q1,501,101562,4.932947362202398,2020-01-01,Pre
Belconnen,Theft,2020,Q2,362,101562,3.5643252397550267,2020-04-01,During
Belconnen,Theft,2020,Q3,435,101562,4.283098009097891,2020-07-01,During
Belconnen,Theft,2020,Q4,393,101562,3.86955751166775,2020-10-01,During
Belconnen,Theft,2021,Q1,426,102131,4.1711135698269866,2021-01-01,During
Belconnen,Theft,2021,Q2,505,102131,4.944629936062508,2021-04-01,During
Belconnen,Theft,2021,Q3,412,102131,4.034034720114363,2021-07-01,During
Belconnen,Theft,2021,Q4,434,102131,4.249444341091343,2021-10-01,Post
Belconnen,Theft,2022,Q1,443,102929,4.303937665769608,2022-01-01,Post
Belconnen,Theft,2022,Q2,523,102929,5.081172458685113,2022-04-01,Post
Belconnen,Theft,2022,Q3,427,102929,4.148490707186507,2022-07-01,Post
Belconnen,Theft,2022,Q4,416,102929,4.041620923160625,2022-10-01,Post
Belconnen,Theft,2023,Q1,419,104235,4.0197630354487455,2023-01-01,Post
Belconnen,Theft,2023,Q2,551,104235,5.286132297213029,2023-04-01,Post
Belconnen,Theft,2023,Q3,542,104235,5.199788938456373,2023-07-01,Post
Belconnen,Theft,2023,Q4,408,104235,3.9142322636350553,2023-10-01,Post
Belconnen,Theft,2024,Q1,436,104459,4.173886405192468,2024-01-01,Post
Belconnen,Theft,2024,Q2,364,104459,3.4846207602982986,2024-04-01,Post
Belconnen,Theft,2024,Q3,360,104459,3.446328224470845,2024-07-01,Post
Belconnen,Theft,2024,Q4,401,104459,3.8388267167022465,2024-10-01,Post
Belconnen,Theft,2025,Q1,393,104929,3.7453897397287688,2025-01-01,Post
Belconnen,Theft,2025,Q2,347,104929,3.3069980653584805,2025-04-01,Post
Gungahlin,All Crime,2014,Q1,1064,63410,16.77968774641224,2014-01-01,Pre
Gungahlin,All Crime,2014,Q2,1059,63410,16.700835830310677,2014-04-01,Pre
Gungahlin,All Crime,2014,Q3,954,63410,15.044945592177891,2014-07-01,Pre
Gungahlin,All Crime,2014,Q4,1022,63410,16.117331651159123,2014-10-01,Pre
Gungahlin,All Crime,2015,Q1,936,67959,13.773010197324856,2015-01-01,Pre
Gungahlin,All Crime,2015,Q2,1119,67959,16.46581026795568,2015-04-01,Pre
Gungahlin,All Crime,2015,Q3,964,67959,14.185023322885858,2015-07-01,Pre
Gungahlin,All Crime,2015,Q4,1301,67959,19.14389558410218,2015-10-01,Pre
Gungahlin,All Crime,2016,Q1,1203,71582,16.805900924813503,2016-01-01,Pre
Gungahlin,All Crime,2016,Q2,1255,71582,17.532340532536114,2016-04-01,Pre
Gungahlin,All Crime,2016,Q3,1402,71582,19.585929423598113,2016-07-01,Pre
Gungahlin,All Crime,2016,Q4,1170,71582,16.344891173758768,2016-10-01,Pre
Gungahlin,All Crime,2017,Q1,1230,74291,16.556514248024662,2017-01-01,Pre
Gungahlin,All Crime,2017,Q2,1253,74291,16.866107603882032,2017-04-01,Pre
Gungahlin,All Crime,2017,Q3,1435,74291,19.315933289362103,2017-07-01,Pre
Gungahlin,All Crime,2017,Q4,1443,74291,19.42361793487771,2017-10-01,Pre
Gungahlin,All Crime,2018,Q1,1073,75663,14.181303939838495,2018-01-01,Pre
Gungahlin,All Crime,2018,Q2,1116,75663,14.74961341739027,2018-04-01,Pre
Gungahlin,All Crime,2018,Q3,1231,75663,16.269510857354323,2018-07-01,Pre
Gungahlin,All Crime,2018,Q4,962,75663,12.714272497786236,2018-10-01,Pre
Gungahlin,All Crime,2019,Q1,1221,76492,15.9624535899179,2019-01-01,Pre
Gungahlin,All Crime,2019,Q2,1208,76492,15.79250117659363,2019-04-01,Pre
Gungahlin,All Crime,2019,Q3,1132,76492,14.798933221774826,2019-07-01,Pre
Gungahlin,All Crime,2019,Q4,1398,76492,18.27642106364064,2019-10-01,Pre
Gungahlin,All Crime,2020,Q1,1282,77063,16.63573958968636,2020-01-01,Pre
Gungahlin,All Crime,2020,Q2,1165,77063,15.117501265198603,2020-04-01,During
Gungahlin,All Crime,2020,Q3,1120,77063,14.533563448087927,2020-07-01,During
Gungahlin,All Crime,2020,Q4,1191,77063,15.454887559529215,2020-10-01,During
Gungahlin,All Crime,2021,Q1,1000,77021,12.98347204009296,2021-01-01,During
Gungahlin,All Crime,2021,Q2,1246,77021,16.17740616195583,2021-04-01,During
Gungahlin,All Crime,2021,Q3,862,77021,11.191752898560132,2021-07-01,During
Gungahlin,All Crime,2021,Q4,969,77021,12.58098440685008,2021-10-01,Post
Gungahlin,All Crime,2022,Q1,1009,77403,13.035670452049661,2022-01-01,Post
Gungahlin,All Crime,2022,Q2,982,77403,12.68684676304536,2022-04-01,Post
Gungahlin,All Crime,2022,Q3,912,77403,11.782489050811984,2022-07-01,Post
Gungahlin,All Crime,2022,Q4,1018,77403,13.151945015051096,2022-10-01,Post
Gungahlin,All Crime,2023,Q1,1071,77779,13.769783617686008,2023-01-01,Post
Gungahlin,All Crime,2023,Q2,950,77779,12.214093778526339,2023-04-01,Post
Gungahlin,All Crime,2023,Q3,1008,77779,12.95979634605742,2023-07-01,Post
Gungahlin,All Crime,2023,Q4,857,77779,11.018398282312708,2023-10-01,Post
Gungahlin,All Crime,2024,Q1,925,77823,11.885946314071676,2024-01-01,Post
Gungahlin,All Crime,2024,Q2,829,77823,10.6523778317464,2024-04-01,Post
Gungahlin,All Crime,2024,Q3,870,77823,11.17921437107282,2024-07-01,Post
Gungahlin,All Crime,2024,Q4,1082,77823,13.903344769541139,2024-10-01,Post
Gungahlin,All Crime,2025,Q1,1101,78089,14.099296956037342,2025-01-01,Post
Gungahlin,All Crime,2025,Q2,1023,78089,13.100436681222707,2025-04-01,Post
Gungahlin,Assault,2014,Q1,22,63410,0.3469484308468696,2014-01-01,Pre
Gungahlin,Assault,2014,Q2,25,63410,0.39425958050780635,2014-04-01,Pre
Gungahlin,Assault,2014,Q3,13,63410,0.2050149818640593,2014-07-01,Pre
Gungahlin,Assault,2014,Q4,19,63410,0.29963728118593286,2014-10-01,Pre
Gungahlin,Assault,2015,Q1,8,67959,0.11771803587457143,2015-01-01,Pre
Gungahlin,Assault,2015,Q2,23,67959,0.33843935313939283,2015-04-01,Pre
Gungahlin,Assault,2015,Q3,10,67959,0.1471475448432143,2015-07-01,Pre
Gungahlin,Assault,2015,Q4,28,67959,0.412013125561,2015-10-01,Pre
Gungahlin,Assault,2016,Q1,34,71582,0.4749797435109385,2016-01-01,Pre
Gungahlin,Assault,2016,Q2,37,71582,0.5168897208795508,2016-04-01,Pre
Gungahlin,Assault,2016,Q3,32,71582,0.4470397585985304,2016-07-01,Pre
Gungahlin,Assault,2016,Q4,26,71582,0.3632198038613059,2016-10-01,Pre
Gungahlin,Assault,2017,Q1,34,74291,0.4576597434413321,2017-01-01,Pre
Gungahlin,Assault,2017,Q2,34,74291,0.4576597434413321,2017-04-01,Pre
Gungahlin,Assault,2017,Q3,42,74291,0.5653443889569396,2017-07-01,Pre
Gungahlin,Assault,2017,Q4,44,74291,0.5922655503358415,2017-10-01,Pre
Gungahlin,Assault,2018,Q1,28,75663,0.3700619853825516,2018-01-01,Pre
Gungahlin,Assault,2018,Q2,33,75663,0.43614448277229295,2018-04-01,Pre
Gungahlin,Assault,2018,Q3,22,75663,0.290762988514862,2018-07-01,Pre
Gungahlin,Assault,2018,Q4,36,75663,0.47579398120613775,2018-10-01,Pre
Gungahlin,Assault,2019,Q1,36,76492,0.47063745228259163,2019-01-01,Pre
Gungahlin,Assault,2019,Q2,41,76492,0.5360037650996182,2019-04-01,Pre
Gungahlin,Assault,2019,Q3,45,76492,0.5882968153532395,2019-07-01,Pre
Gungahlin,Assault,2019,Q4,46,76492,0.6013700779166449,2019-10-01,Pre
Gungahlin,Assault,2020,Q1,39,77063,0.5060794414959189,2020-01-01,Pre
Gungahlin,Assault,2020,Q2,35,77063,0.4541738577527477,2020-04-01,During
Gungahlin,Assault,2020,Q3,48,77063,0.622867004918054,2020-07-01,During
Gungahlin,Assault,2020,Q4,44,77063,0.5709614211748829,2020-10-01,During
Gungahlin,Assault,2021,Q1,37,77021,0.48038846548343955,2021-01-01,During
Gungahlin,Assault,2021,Q2,45,77021,0.5842562418041832,2021-04-01,During
Gungahlin,Assault,2021,Q3,31,77021,0.4024876332428818,2021-07-01,During
Gungahlin,Assault,2021,Q4,25,77021,0.32458680100232407,2021-10-01,Post
Gungahlin,Assault,2022,Q1,47,77403,0.6072116067852666,2022-01-01,Post
Gungahlin,Assault,2022,Q2,31,77403,0.40050127256049506,2022-04-01,Post
Gungahlin,Assault,2022,Q3,57,77403,0.736405565675749,2022-07-01,Post
Gungahlin,Assault,2022,Q4,58,77403,0.7493249615647972,2022-10-01,Post
Gungahlin,Assault,2023,Q1,42,77779,0.5399915144190591,2023-01-01,Post
Gungahlin,Assault,2023,Q2,47,77779,0.6042762185165662,2023-04-01,Post
