Suburb,Total Description,Year,Number,Region,Population,Rate,COVID
Farrer,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,36.0,Woden,3763,9.566834972096732,During
Farrer,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,16.0,Woden,3453,4.633651896901245,Pre
Farrer,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,29.0,Woden,3279,8.844159804818542,Pre
Farrer,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,42.0,Woden,3763,11.161307467446187,During
Farrer,Labour force status - Census : Employed (no.),2011,8.0,Woden,3453,2.3168259484506226,Pre
Farrer,Labour force status - Census : Employed (no.),2016,10.0,Woden,3279,3.0497102775236353,Pre
Farrer,Labour force status - Census : Employed (no.),2021,27.0,Woden,3763,7.175126229072549,During
Farrer,Labour force status - Census : In the labour force (no.),2011,11.0,Woden,3453,3.1856356791196063,Pre
Farrer,Labour force status - Census : In the labour force (no.),2016,12.0,Woden,3279,3.6596523330283626,Pre
Farrer,Labour force status - Census : In the labour force (no.),2021,27.0,Woden,3763,7.175126229072549,During
Farrer,Labour force status - Census : Total responding population aged 15-64 years (no.),2011,13.0,Woden,3453,3.764842166232262,Pre
Farrer,Labour force status - Census : Total responding population aged 15-64 years (no.),2016,20.0,Woden,3279,6.099420555047271,Pre
Farrer,Labour force status - Census : Total responding population aged 15-64 years (no.),2021,29.0,Woden,3763,7.7066170608557005,During
Farrer,Labour force status - Census : Unemployed (no.),2011,0.0,Woden,3453,0.0,Pre
Farrer,Labour force status - Census : Unemployed (no.),2016,3.0,Woden,3279,0.9149130832570906,Pre
Farrer,Labour force status - Census : Unemployed (no.),2021,0.0,Woden,3763,0.0,During
Farrer,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2011,15.0,Woden,3453,4.344048653344918,Pre
Farrer,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2016,12.0,Woden,3279,3.6596523330283626,Pre
Farrer,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2021,18.0,Woden,3763,4.783417486048366,During
Farrer,Tenure type - Census : Renter (no.),2011,3.0,Woden,3453,0.8688097306689835,Pre
Farrer,Tenure type - Census : Renter (no.),2016,14.0,Woden,3279,4.26959438853309,Pre
Farrer,Tenure type - Census : Renter (no.),2021,20.0,Woden,3763,5.3149083178315175,During
Farrer,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,3.0,Woden,3453,0.8688097306689835,Pre
Farrer,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,7.0,Woden,3279,2.134797194266545,Pre
Farrer,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,3.0,Woden,3763,0.7972362476747277,During
Farrer,Unpaid child care - Census : Cared for other child/children (no.),2011,4.0,Woden,3453,1.1584129742253113,Pre
Farrer,Unpaid child care - Census : Cared for other child/children (no.),2016,0.0,Woden,3279,0.0,Pre
Farrer,Unpaid child care - Census : Cared for other child/children (no.),2021,0.0,Woden,3763,0.0,During
Farrer,Unpaid child care - Census : Cared for own child/children (no.),2011,3.0,Woden,3453,0.8688097306689835,Pre
Farrer,Unpaid child care - Census : Cared for own child/children (no.),2016,3.0,Woden,3279,0.9149130832570906,Pre
Farrer,Unpaid child care - Census : Cared for own child/children (no.),2021,8.0,Woden,3763,2.125963327132607,During
Farrer,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,11.0,Woden,3453,3.1856356791196063,Pre
Farrer,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,16.0,Woden,3279,4.879536444037816,Pre
Farrer,Unpaid child care - Census : Did not provide unpaid child care (no.),2021,19.0,Woden,3763,5.049162901939941,During
Farrer,Unpaid child care - Census : Total provided unpaid child care (no.),2011,3.0,Woden,3453,0.8688097306689835,Pre
Farrer,Unpaid child care - Census : Total provided unpaid child care (no.),2016,3.0,Woden,3279,0.9149130832570906,Pre
Farrer,Unpaid child care - Census : Total provided unpaid child care (no.),2021,15.0,Woden,3763,3.9861812383736384,During
Farrer,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2011,3.0,Woden,3453,0.8688097306689835,Pre
Farrer,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2016,7.0,Woden,3279,2.134797194266545,Pre
Farrer,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2021,9.0,Woden,3763,2.391708743024183,During
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2011,3.0,Woden,3347,0.8963250672243801,Pre
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2011,3.0,Woden,3347,0.8963250672243801,Pre
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2011,4.0,Woden,3347,1.1951000896325068,Pre
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2011,4.0,Woden,3347,1.1951000896325068,Pre
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2016,3.0,Woden,3546,0.8460236886632826,Pre
Garran,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2021,3.0,Woden,3686,0.8138903960933261,During
Garran,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2011,4.0,Woden,3347,1.1951000896325068,Pre
Garran,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2016,3.0,Woden,3546,0.8460236886632826,Pre
Garran,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2021,3.0,Woden,3686,0.8138903960933261,During
Garran,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2011,4.0,Woden,3347,1.1951000896325068,Pre
Garran,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2016,3.0,Woden,3546,0.8460236886632826,Pre
Garran,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2021,4.0,Woden,3686,1.0851871947911014,During
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2011,9.0,Woden,3347,2.68897520167314,Pre
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2016,8.0,Woden,3546,2.2560631697687534,Pre
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2021,16.0,Woden,3686,4.3407487791644055,During
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2011,8.0,Woden,3347,2.3902001792650136,Pre
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2016,16.0,Woden,3546,4.512126339537507,Pre
Garran,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2021,25.0,Woden,3686,6.782419967444384,During
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2016,4.0,Woden,3546,1.1280315848843767,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2021,0.0,Woden,3686,0.0,During
Garran,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2011,16.0,Woden,3347,4.780400358530027,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2016,16.0,Woden,3546,4.512126339537507,Pre
Garran,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,33.0,Woden,3686,8.952794357026587,During
Garran,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,16.0,Woden,3347,4.780400358530027,Pre
Garran,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,25.0,Woden,3546,7.0501974055273555,Pre
Garran,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,33.0,Woden,3686,8.952794357026587,During
Garran,Labour force status - Census : Employed (no.),2011,8.0,Woden,3347,2.3902001792650136,Pre
Garran,Labour force status - Census : Employed (no.),2016,10.0,Woden,3546,2.820078962210942,Pre
Garran,Labour force status - Census : Employed (no.),2021,16.0,Woden,3686,4.3407487791644055,During
Garran,Labour force status - Census : In the labour force (no.),2011,14.0,Woden,3347,4.182850313713773,Pre
Garran,Labour force status - Census : In the labour force (no.),2016,10.0,Woden,3546,2.820078962210942,Pre
Garran,Labour force status - Census : In the labour force (no.),2021,21.0,Woden,3686,5.697232772653283,During
Garran,Labour force status - Census : Total responding population aged 15-64 years (no.),2011,19.0,Woden,3347,5.676725425754407,Pre
Garran,Labour force status - Census : Total responding population aged 15-64 years (no.),2016,19.0,Woden,3546,5.35815002820079,Pre
Garran,Labour force status - Census : Total responding population aged 15-64 years (no.),2021,28.0,Woden,3686,7.59631036353771,During
Garran,Labour force status - Census : Unemployed (no.),2011,4.0,Woden,3347,1.1951000896325068,Pre
Garran,Labour force status - Census : Unemployed (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Labour force status - Census : Unemployed (no.),2021,3.0,Woden,3686,0.8138903960933261,During
Garran,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2011,3.0,Woden,3347,0.8963250672243801,Pre
Garran,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2016,12.0,Woden,3546,3.3840947546531304,Pre
Garran,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2021,16.0,Woden,3686,4.3407487791644055,During
Garran,Tenure type - Census : Renter (no.),2011,8.0,Woden,3347,2.3902001792650136,Pre
Garran,Tenure type - Census : Renter (no.),2016,15.0,Woden,3546,4.230118443316413,Pre
Garran,Tenure type - Census : Renter (no.),2021,21.0,Woden,3686,5.697232772653283,During
Garran,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,6.0,Woden,3347,1.7926501344487602,Pre
Garran,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,4.0,Woden,3546,1.1280315848843767,Pre
Garran,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,0.0,Woden,3686,0.0,During
Garran,Unpaid child care - Census : Cared for other child/children (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Unpaid child care - Census : Cared for other child/children (no.),2016,3.0,Woden,3546,0.8460236886632826,Pre
Garran,Unpaid child care - Census : Cared for other child/children (no.),2021,0.0,Woden,3686,0.0,During
Garran,Unpaid child care - Census : Cared for own child/children (no.),2011,0.0,Woden,3347,0.0,Pre
Garran,Unpaid child care - Census : Cared for own child/children (no.),2016,0.0,Woden,3546,0.0,Pre
Garran,Unpaid child care - Census : Cared for own child/children (no.),2021,8.0,Woden,3686,2.1703743895822027,During
Garran,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,18.0,Woden,3347,5.37795040334628,Pre
Garran,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,13.0,Woden,3546,3.6661026508742247,Pre
